Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
602164.147335,159653.515625,146204.28125,194202.0625,194528.671875,156733.03125,167998.9375,164133.78125,157831.75
602164.157989,160292.59375,146765.046875,194475.46875,195367.046875,157611.359375,168713.03125,164625.796875,158253.75
602164.1579958,161883.5,147920.640625,195017.734375,197547.765625,159923.4375,170119.671875,165502.515625,159036.15625
602164.1579975,161441.828125,147419.421875,194751.46875,197042.171875,159353.90625,169438.921875,164962.5,158569.0
602164.1610775,159988.703125,146351.359375,194251.59375,195075.03125,157277.25,168127.6875,164145.140625,157847.84375
602164.1610839,159640.640625,146216.09375,194204.578125,194546.46875,156741.53125,168000.71875,164136.5625,157829.34375
602164.1667375,160279.09375,146782.578125,194478.875,195379.375,157614.40625,168707.9375,164630.078125,158251.078125
602164.1823292,161864.8125,147931.0,195016.65625,197558.046875,159930.40625,170114.75,165509.484375,159035.703125
602164.1823371,161429.140625,147431.046875,194754.609375,197055.046875,159368.21875,169439.734375,164971.265625,158567.578125
602164.1848995,159982.890625,146363.609375,194255.53125,195081.46875,157287.984375,168126.171875,164145.234375,157838.90625
602164.1849061,159649.125,146235.125,194211.015625,194559.515625,156762.984375,168011.640625,164141.65625,157827.90625
602164.1867417,160295.625,146799.828125,194489.515625,195392.796875,157637.109375,168719.734375,164633.21875,158253.21875
602164.1973294,161892.890625,147951.84375,195030.25,197571.28125,159948.46875,170126.375,165510.03125,159040.625
602164.1973364,161452.921875,147438.1875,194755.3125,197071.859375,159386.984375,169453.765625,164974.484375,158576.0625
602164.1999042,159997.1875,146362.265625,194253.5625,195101.140625,157305.5,168139.125,164151.578125,157851.25
602164.1999107,159665.3125,146240.234375,194218.703125,194575.796875,156774.15625,168019.6875,164150.859375,157843.203125
602164.2091954,160296.796875,146794.90625,194492.546875,195395.734375,157637.390625,168719.109375,164636.34375,158257.421875
602164.2160773,161878.3125,147941.90625,195032.21875,197566.90625,159948.109375,170122.0,165512.171875,159040.0
602164.2160841,161443.265625,147440.96875,194765.15625,197069.796875,159391.109375,169446.796875,164974.296875,158573.828125
602164.2179884,159999.609375,146380.59375,194271.171875,195098.734375,157310.421875,168129.734375,164151.046875,157850.4375
602164.2217367,159662.09375,146248.546875,194227.546875,194571.3125,156778.890625,168011.453125,164144.515625,157836.9375
602164.2317375,160287.765625,146792.765625,194489.15625,195387.875,157637.109375,168707.9375,164624.890625,158247.9375
602164.2386018,161871.703125,147939.765625,195027.828125,197557.953125,159944.984375,170116.453125,165506.0,159033.390625
602164.2386086,161452.109375,147446.0625,194768.015625,197073.640625,159402.90625,169458.234375,164984.578125,158579.90625
602164.2410768,160009.078125,146380.859375,194271.359375,195102.84375,157320.796875,168139.75,164157.75,157853.390625
602164.2410835,159670.234375,146241.296875,194223.53125,194567.03125,156775.234375,168009.578125,164144.78125,157832.734375
602164.2480125,160290.984375,146784.984375,194490.578125,195379.109375,157627.109375,168700.78125,164625.796875,158245.0
602164.2585778,161878.140625,147933.15625,195030.421875,197547.953125,159934.15625,170100.265625,165498.3125,159026.234375
602164.2585845,161459.984375,147441.234375,194770.78125,197068.453125,159394.859375,169444.109375,164975.8125,158572.046875
602164.2610311,160013.015625,146372.46875,194269.21875,195093.453125,157310.515625,168126.171875,164152.109375,157845.875
602164.2610357,159670.40625,146237.375,194223.34375,194560.671875,156768.96875,168004.921875,164143.984375,157828.171875
602164.2861774,160285.96875,146777.46875,194482.0,195364.1875,157611.453125,168691.84375,164617.75,158233.375
602164.3106191,161870.265625,147925.46875,195019.875,197532.921875,159917.890625,170094.453125,165493.9375,159016.390625
602164.3229738,161452.734375,147437.75,194762.65625,197064.078125,159388.328125,169443.484375,164976.09375,158566.59375
602164.3254709,159997.546875,146365.75,194262.234375,195087.46875,157297.8125,168122.671875,164149.609375,157838.734375
602164.3279683,159647.609375,146225.921875,194209.9375,194541.453125,156745.546875,167988.390625,164131.8125,157813.609375
602164.3310685,160261.921875,146768.359375,194471.984375,195345.21875,157592.859375,168672.625,164607.46875,158219.15625
602164.3310747,161841.75,147915.984375,195010.75,197511.734375,159898.046875,170077.5625,165484.640625,159006.109375
602164.3329674,161438.515625,147435.953125,194755.859375,197047.53125,159372.78125,169433.65625,164967.859375,158556.84375
602164.3354669,159992.0,146362.890625,194256.703125,195077.359375,157286.109375,168121.421875,164146.84375,157832.734375
602164.3379707,159640.09375,146213.3125,194205.828125,194527.421875,156729.015625,167987.9375,164130.390625,157813.6875
602164.3404678,160256.46875,146757.1875,194470.5625,195325.5625,157569.609375,168671.546875,164603.4375,158219.15625
602164.3429691,161838.625,147905.078125,195006.28125,197493.234375,159876.3125,170077.296875,165480.34375,159005.125
602164.3542206,161437.453125,147425.59375,194750.578125,197032.96875,159357.578125,169434.09375,164963.75,158558.09375
602164.3567175,159977.25,146344.75,194244.171875,195048.125,157261.609375,168109.171875,164134.953125,157825.5
602164.3592003,159623.921875,146203.03125,194193.390625,194504.796875,156712.015625,167981.765625,164126.28125,157808.953125
602164.3617953,160236.890625,146747.796875,194457.140625,195304.546875,157552.625,168664.484375,164599.0625,158213.96875
602164.364259,161824.84375,147900.515625,194995.5625,197470.875,159856.90625,170066.03125,165476.859375,158999.40625
602164.3716579,161422.421875,147416.109375,194736.90625,197017.21875,159344.515625,169424.890625,164963.578125,158553.984375
602164.3716674,159964.640625,146338.125,194240.25,195042.765625,157257.3125,168103.984375,164136.734375,157825.9375
602164.3716691,159615.421875,146196.59375,194193.390625,194497.109375,156705.3125,167972.390625,164124.046875,157808.328125
602164.3748668,160223.84375,146731.515625,194451.953125,195292.390625,157540.109375,168652.5,164596.46875,158213.515625
602164.3748727,161811.265625,147880.75,194990.90625,197459.609375,159845.46875,170058.25,165474.359375,159000.21875
602164.3767187,161418.578125,147406.71875,194739.84375,197012.671875,159341.65625,169421.9375,164960.625,158555.765625
602164.3793979,159968.21875,146335.171875,194242.21875,195034.71875,157251.140625,168100.421875,164137.0,157829.078125
602164.3817621,159618.828125,146196.59375,194193.65625,194488.890625,156696.640625,167968.09375,164126.1875,157812.0
602164.3842441,160231.703125,146737.78125,194459.203125,195287.46875,157534.296875,168649.1875,164601.734375,158218.796875
602164.3872846,161824.140625,147894.4375,195005.84375,197464.703125,159850.5625,170065.40625,165489.375,159010.671875
602164.3872907,161444.6875,147430.765625,194758.09375,197031.0,159360.875,169442.234375,164985.03125,158572.765625
602164.3917434,159983.15625,146345.1875,194245.34375,195042.765625,157262.046875,168109.984375,164147.46875,157831.75
602164.3942329,159614.796875,146187.921875,194185.171875,194481.109375,156692.078125,167963.71875,164126.453125,157808.0625
602164.3967472,160214.71875,146719.546875,194437.75,195267.703125,157513.90625,168632.5625,164589.21875,158202.796875
602164.3998606,161792.75,147870.65625,194972.578125,197448.34375,159818.734375,170040.71875,165475.515625,158990.015625
602164.399867,161406.875,147398.5,194715.0,197020.796875,159323.78125,169413.09375,164968.046875,158548.359375
602164.4060371,159963.03125,146309.515625,194204.296875,195030.25,157223.15625,168080.125,164127.609375,157807.171875
602164.4060481,159641.703125,146163.34375,194158.96875,194478.328125,156667.859375,167952.0,164113.671875,157788.75
602164.416049,160277.9375,146704.96875,194425.859375,195266.28125,157502.296875,168636.234375,164585.375,158196.171875
602164.4160554,161875.0,147858.234375,194963.640625,197430.375,159810.78125,170042.515625,165464.421875,158979.734375
602164.420516,161521.671875,147411.640625,194729.125,197012.84375,159339.15625,169424.4375,164968.3125,158553.09375
602164.4230168,160081.859375,146337.59375,194229.0625,195033.203125,157247.21875,168092.640625,164136.734375,157822.359375
602164.42797,159707.953125,146170.21875,194164.703125,194469.484375,156675.28125,167949.765625,164111.703125,157791.15625
602164.4310372,160288.84375,146700.046875,194421.390625,195255.109375,157500.5,168630.859375,164579.125,158191.796875
602164.4310441,161852.390625,147859.65625,194968.375,197431.1875,159814.890625,170047.515625,165465.140625,158984.390625
602164.4379806,161467.3125,147415.21875,194733.140625,197021.421875,159348.1875,169431.328125,164973.859375,158557.65625
602164.454877,159995.578125,146344.921875,194233.0,195045.4375,157255.703125,168095.9375,164141.03125,157822.1875
