EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
186041.300,177718.400,329148.600,366659.200,204777.400,192673.700,200820.000,188924.500,0.000
184392.200,175393.900,327747.300,363365.300,198937.800,191002.600,197845.200,185645.500,0.000
182370.600,171555.500,325629.900,356955.200,184378.200,188762.600,192969.400,181156.100,0.000
182757.200,171559.100,325740.800,356381.100,181597.200,189023.400,192982.600,181691.700,0.000
184932.200,175162.000,327791.400,362063.500,193501.200,191392.700,197618.400,186265.200,0.000
186052.300,177722.800,329129.000,366635.900,204781.900,192678.100,200821.500,188931.400,0.000
184400.900,175399.800,327726.100,363348.700,198955.500,191005.400,197846.500,185652.700,0.000
182381.200,171563.900,325610.100,356938.700,184383.800,188771.600,192972.400,181161.300,0.000
182760.900,171564.100,325716.300,356355.500,181585.400,189029.000,192982.600,181692.300,0.000
184930.800,175164.500,327763.000,362031.300,193485.900,191391.600,197614.300,186259.700,0.000
186052.400,177727.600,329107.000,366607.200,204782.200,192680.600,200822.000,188929.800,0.000
184399.000,175404.200,327704.800,363322.600,198965.900,191000.700,197847.300,185652.500,0.000
182373.700,171564.300,325583.900,356909.100,184380.500,188761.100,192969.300,181158.100,0.000
182754.400,171561.400,325688.400,356315.700,181563.300,189017.900,192975.200,181685.600,0.000
184929.600,175167.400,327740.200,361994.200,193474.400,191391.600,197615.200,186261.400,0.000
186053.600,177730.800,329082.600,366573.600,204783.700,192680.600,200824.000,188932.700,0.000
184401.900,175407.500,327678.800,363293.600,198974.300,191005.400,197854.300,185657.700,0.000
182377.500,171563.800,325557.500,356879.200,184388.800,188767.200,192979.200,181161.700,0.000
182753.500,171558.200,325659.500,356278.300,181561.800,189019.100,192977.800,181681.600,0.000
184930.700,175165.500,327708.900,361948.900,193462.200,191388.100,197608.600,186250.700,0.000
186061.000,177737.000,329055.200,366537.500,204785.600,192688.800,200827.700,188931.200,0.000
184402.400,175414.200,327653.400,363260.800,198988.300,191014.100,197858.800,185660.700,0.000
182366.500,171563.600,325527.600,356831.600,184388.800,188759.900,192967.800,181152.900,0.000
182745.500,171557.600,325632.100,356229.900,181563.200,189014.600,192971.300,181674.500,0.000
184927.500,175162.900,327684.900,361907.000,193467.100,191389.200,197607.900,186248.900,0.000
186060.200,177735.800,329031.700,366496.400,204789.500,192683.800,200825.700,188929.700,0.000
184407.500,175420.300,327634.000,363221.500,199001.400,191012.700,197860.800,185661.700,0.000
182375.000,171571.200,325509.700,356796.000,184414.900,188769.300,192977.900,181160.900,0.000
182747.500,171558.000,325609.800,356192.200,181581.700,189020.400,192975.000,181681.100,0.000
184919.400,175157.800,327657.700,361869.200,193471.700,191391.600,197607.200,186251.300,0.000
186051.700,177730.300,329002.700,366459.900,204785.700,192686.700,200823.200,188928.000,0.000
184400.700,175413.500,327602.200,363186.700,199003.100,191014.800,197860.200,185660.500,0.000
182367.500,171563.300,325478.300,356757.400,184418.500,188769.900,192975.800,181161.400,0.000
182739.100,171548.100,325575.300,356146.500,181571.800,189011.700,192965.200,181673.500,0.000
184917.600,175149.400,327622.500,361821.800,193449.100,191380.700,197596.400,186242.900,0.000
186053.400,177727.000,328972.700,366423.400,204778.900,192681.300,200822.400,188930.900,0.000
184406.100,175417.500,327578.200,363155.200,199010.600,191016.900,197865.700,185669.600,0.000
182363.500,171559.800,325450.700,356720.000,184411.800,188764.400,192976.800,181162.100,0.000
182738.800,171549.200,325550.100,356109.300,181558.900,189012.400,192968.500,181675.300,0.000
184920.300,175154.400,327600.100,361790.900,193446.000,191390.200,197606.100,186249.300,0.000
186053.100,177727.000,328948.800,366391.100,204781.200,192680.500,200823.800,188931.300,0.000
184404.900,175417.200,327554.200,363127.300,199014.700,191013.500,197869.400,185669.400,0.000
182372.400,171567.800,325431.200,356697.600,184413.400,188764.200,192981.900,181161.900,0.000
182747.900,171553.400,325528.800,356084.800,181549.800,189010.500,192969.200,181671.000,0.000
184928.700,175156.300,327577.800,361759.500,193439.000,191385.300,197601.900,186244.500,0.000
186058.300,177727.400,328923.600,366359.300,204781.400,192683.300,200827.200,188932.000,0.000
184404.200,175414.500,327525.800,363093.700,199012.200,191013.400,197870.900,185669.800,0.000
182370.700,171565.800,325402.500,356664.400,184408.300,188764.900,192983.600,181164.900,0.000
182746.500,171551.500,325502.600,356049.300,181545.300,189011.400,192972.200,181673.600,0.000
184930.200,175154.500,327549.800,361718.200,193424.900,191381.600,197600.100,186238.100,0.000
186066.300,177733.100,328901.400,366323.800,204782.500,192687.100,200831.900,188931.000,0.000
184415.000,175423.600,327508.900,363066.800,199030.900,191021.900,197878.200,185675.400,0.000
182382.300,171575.800,325384.100,356634.800,184424.600,188771.000,192986.200,181168.600,0.000
182752.300,171556.000,325481.600,356013.700,181549.000,189015.700,192970.700,181675.400,0.000
184927.400,175153.500,327529.600,361682.600,193427.300,191388.900,197601.300,186244.000,0.000
186069.000,177739.600,328884.100,366291.700,204782.200,192696.100,200835.100,188940.700,0.000
184423.300,175436.400,327490.500,363038.900,199047.600,191031.000,197886.400,185688.000,0.000
182379.700,171579.200,325358.600,356603.600,184443.300,188780.800,192994.400,181175.500,0.000
182747.700,171556.900,325452.400,355978.300,181553.800,189021.200,192973.400,181677.000,0.000
184926.300,175153.300,327497.100,361641.300,193413.900,191382.000,197592.500,186236.600,0.000
186069.000,177741.000,328852.300,366254.600,204779.800,192694.400,200833.700,188940.200,0.000
184421.500,175438.800,327462.600,363010.800,199065.300,191029.000,197889.700,185692.600,0.000
182381.200,171584.100,325332.800,356576.100,184465.000,188776.900,192995.100,181178.300,0.000
182743.300,171553.600,325422.300,355937.800,181551.000,189016.400,192963.500,181670.400,0.000
184919.700,175150.300,327469.000,361598.800,193395.700,191381.800,197586.800,186234.500,0.000
186062.000,177740.100,328827.400,366219.200,204767.900,192693.800,200831.000,188941.600,0.000
184421.800,175446.900,327439.800,362987.200,199080.400,191036.800,197895.700,185698.100,0.000
182379.000,171587.300,325305.800,356545.600,184474.900,188781.400,192997.300,181179.300,0.000
182737.000,171548.100,325390.100,355898.200,181544.100,189014.400,192959.700,181666.000,0.000
184917.700,175143.500,327437.500,361557.600,193377.400,191382.000,197582.500,186229.100,0.000
186066.800,177740.500,328801.900,366188.300,204761.800,192693.800,200834.500,188942.900,0.000
184430.300,175453.000,327418.500,362965.200,199088.300,191036.900,197904.100,185704.500,0.000
182384.800,171589.000,325289.400,356528.600,184486.000,188785.100,193005.700,181184.200,0.000
182738.400,171543.400,325371.000,355871.500,181532.700,189014.300,192961.200,181662.300,0.000
184916.000,175135.400,327413.300,361523.200,193352.700,191380.700,197578.500,186222.000,0.000
186066.300,177738.000,328775.800,366156.700,204752.700,192695.200,200832.700,188940.600,0.000
184431.200,175457.300,327394.800,362943.600,199098.300,191038.900,197910.900,185709.500,0.000
182382.800,171595.600,325261.200,356505.000,184487.800,188781.900,193011.400,181185.300,0.000
182742.900,171553.100,325345.400,355845.900,181522.600,189014.200,192964.400,181662.400,0.000
184917.400,175139.500,327387.000,361490.200,193335.200,191378.600,197577.000,186219.300,0.000
186065.600,177739.700,328750.300,366127.000,204752.900,192687.800,200829.500,188938.800,0.000
184432.900,175461.900,327372.300,362919.600,199114.500,191042.300,197915.700,185713.300,0.000
182386.300,171597.800,325239.300,356475.500,184495.900,188784.500,193012.800,181187.700,0.000
182733.000,171542.800,325318.400,355804.500,181512.500,189004.300,192953.200,181656.800,0.000
184912.200,175135.300,327363.200,361452.600,193324.000,191371.900,197568.300,186216.200,0.000
186063.900,177740.700,328728.000,366093.600,204746.800,192690.500,200827.800,188940.100,0.000
184430.700,175464.200,327351.400,362887.700,199122.000,191039.800,197915.400,185717.100,0.000
182382.100,171597.600,325216.800,356442.500,184506.100,188781.000,193011.400,181188.900,0.000
182730.000,171539.000,325291.100,355761.800,181509.900,188997.200,192946.900,181649.500,0.000
184907.300,175125.000,327331.800,361405.000,193315.200,191364.800,197561.100,186208.000,0.000
186065.200,177734.900,328698.800,366051.000,204747.200,192689.400,200828.600,188940.800,0.000
184429.300,175457.600,327320.200,362847.100,199129.700,191038.900,197915.300,185718.200,0.000
182382.300,171592.600,325185.800,356402.200,184518.800,188777.600,193007.700,181188.100,0.000
182733.800,171537.800,325263.000,355723.800,181518.800,188998.100,192943.600,181648.500,0.000
184907.900,175124.000,327302.900,361365.400,193308.500,191364.700,197556.300,186203.400,0.000
186054.900,177729.800,328669.300,366014.800,204740.300,192686.500,200824.700,188936.200,0.000
184426.400,175462.400,327297.000,362818.700,199136.800,191036.000,197915.400,185716.000,0.000
182380.400,171597.200,325163.000,356370.300,184520.400,188779.800,193008.800,181184.000,0.000
182728.800,171537.800,325235.000,355683.900,181508.800,188995.900,192939.500,181640.400,0.000
184901.500,175120.500,327273.700,361322.000,193296.400,191354.400,197544.300,186189.800,0.000
186059.400,177736.500,328648.800,365980.600,204736.000,192685.300,200822.000,188931.700,0.000
184431.000,175468.700,327276.300,362790.400,199136.100,191039.800,197916.600,185717.100,0.000
182379.300,171601.400,325139.400,356341.400,184516.700,188775.300,193003.300,181183.800,0.000
182727.600,171543.200,325210.600,355652.300,181494.300,188992.000,192930.300,181637.900,0.000
184905.600,175132.300,327253.200,361294.600,193286.800,191363.100,197544.800,186196.800,0.000
186068.400,177747.000,328625.700,365952.200,204736.900,192694.900,200822.800,188938.300,0.000
184440.700,175478.100,327254.000,362763.300,199143.900,191048.000,197919.700,185726.100,0.000
182389.900,171608.400,325116.800,356317.100,184519.600,188784.600,193011.400,181192.700,0.000
182735.000,171544.500,325189.600,355631.800,181494.800,189005.600,192944.700,181650.900,0.000
184906.800,175126.200,327228.500,361267.100,193281.800,191367.100,197553.500,186204.500,0.000
186073.900,177747.400,328606.300,365930.100,204744.000,192701.000,200835.300,188949.900,0.000
184448.900,175485.700,327237.800,362745.500,199165.000,191056.400,197934.900,185739.100,0.000
182402.800,171621.300,325107.400,356299.300,184543.700,188798.400,193026.500,181209.300,0.000
182753.300,171562.000,325183.800,355611.600,181519.800,189018.900,192957.300,181665.900,0.000
184930.800,175146.400,327226.000,361248.000,193306.500,191385.300,197569.000,186221.800,0.000
186084.300,177754.100,328595.500,365904.100,204758.200,192709.100,200845.900,188960.800,0.000
184452.100,175484.600,327217.800,362712.400,199173.100,191057.300,197940.400,185740.600,0.000
182385.700,171602.400,325068.200,356246.000,184531.500,188781.300,193013.700,181191.700,0.000
182713.500,171520.700,325123.000,355534.600,181475.000,188989.300,192930.300,181632.100,0.000
184869.400,175083.500,327143.600,361150.200,193234.800,191331.700,197520.300,186170.000,0.000
186030.500,177698.100,328515.200,365810.700,204692.500,192659.400,200800.800,188914.100,0.000
184408.800,175438.900,327148.700,362637.200,199127.900,191024.800,197908.900,185711.300,0.000
182364.100,171577.300,325016.800,356195.300,184513.300,188771.000,193002.900,181180.200,0.000
182709.300,171511.000,325088.200,355499.800,181473.200,188982.800,192924.400,181629.300,0.000
184888.400,175095.800,327133.300,361137.000,193243.900,191350.700,197535.700,186184.100,0.000
186057.600,177723.300,328515.500,365810.500,204716.800,192686.300,200825.400,188936.400,0.000
184437.400,175468.300,327149.100,362635.700,199160.500,191044.800,197932.200,185730.100,0.000
182384.700,171596.000,325009.700,356179.800,184532.000,188778.400,193013.500,181188.300,0.000
182719.100,171519.000,325074.300,355476.000,181478.400,188990.100,192930.100,181632.500,0.000
184891.200,175099.400,327111.600,361110.100,193247.700,191357.200,197538.100,186184.500,0.000
186053.300,177719.500,328487.800,365784.000,204722.000,192691.900,200826.500,188933.000,0.000
184427.200,175459.100,327121.000,362612.500,199170.100,191048.700,197933.300,185727.700,0.000
182370.800,171583.400,324979.900,356151.900,184530.300,188776.000,193009.800,181181.500,0.000
182716.100,171512.500,325045.900,355444.400,181462.700,188984.800,192922.200,181623.900,0.000
184894.400,175097.200,327087.800,361082.300,193236.600,191354.000,197534.700,186180.900,0.000
186062.500,177723.500,328464.500,365759.100,204718.100,192689.800,200825.800,188934.500,0.000
184439.300,175470.200,327099.600,362589.400,199175.900,191055.600,197945.100,185739.700,0.000
182374.500,171590.000,324957.100,356123.000,184532.500,188775.500,193017.100,181189.600,0.000
182710.000,171511.700,325022.800,355411.600,181458.000,188983.000,192926.900,181628.700,0.000
184887.200,175094.000,327061.400,361042.800,193220.400,191350.900,197534.300,186182.300,0.000
186063.000,177728.700,328444.800,365725.100,204718.700,192695.700,200831.300,188940.800,0.000
184441.300,175475.300,327081.200,362555.700,199186.400,191053.900,197943.000,185740.900,0.000
182381.700,171597.000,324939.000,356090.800,184539.700,188777.200,193017.900,181192.300,0.000
182718.900,171520.100,325003.700,355377.200,181459.900,188986.200,192927.700,181629.800,0.000
184892.100,175098.500,327039.800,361007.600,193225.800,191354.200,197536.100,186181.400,0.000
186066.200,177729.500,328421.900,365691.000,204727.600,192695.100,200833.200,188940.700,0.000
184447.000,175480.800,327057.100,362529.200,199208.000,191055.200,197949.600,185745.300,0.000
182389.900,171605.300,324917.100,356066.300,184565.000,188782.500,193026.200,181197.900,0.000
182723.900,171520.800,324977.900,355341.400,181459.600,188985.700,192928.300,181627.500,0.000
184901.300,175101.300,327016.600,360972.300,193218.700,191356.700,197536.900,186180.500,0.000
186071.000,177733.300,328398.300,365659.800,204729.600,192700.900,200835.600,188941.200,0.000
184450.300,175483.900,327035.600,362498.700,199214.600,191061.400,197953.000,185745.600,0.000
182388.100,171605.800,324893.900,356029.000,184565.600,188784.700,193026.700,181196.100,0.000
182719.500,171521.300,324956.000,355307.000,181464.100,188987.900,192930.400,181627.000,0.000
184892.400,175098.700,326992.100,360936.900,193216.400,191354.400,197536.300,186176.800,0.000
186072.400,177736.700,328377.200,365632.600,204732.900,192703.000,200841.500,188943.100,0.000
184457.300,175492.100,327017.000,362480.100,199230.500,191066.700,197964.200,185752.600,0.000
182392.800,171608.300,324872.400,356004.700,184572.400,188786.200,193032.600,181201.400,0.000
182727.000,171524.300,324934.500,355272.900,181458.300,188991.700,192931.900,181633.100,0.000
184907.800,175103.900,326973.800,360901.200,193207.300,191356.300,197530.300,186179.200,0.000
186080.500,177736.700,328360.500,365600.900,204733.000,192705.800,200836.800,188944.400,0.000
184459.500,175491.700,327001.800,362453.200,199249.000,191071.400,197967.600,185761.300,0.000
182392.300,171606.400,324855.400,355974.700,184589.600,188790.700,193034.000,181207.200,0.000
182719.700,171512.000,324910.900,355230.800,181448.600,188991.100,192925.600,181628.000,0.000
184894.600,175085.100,326944.700,360853.400,193188.200,191349.300,197522.700,186171.500,0.000
186078.000,177728.800,328334.800,365562.600,204727.000,192702.900,200838.000,188946.300,0.000
184458.400,175488.000,326975.600,362419.800,199251.400,191067.000,197968.300,185760.400,0.000
182385.400,171601.100,324827.100,355941.500,184595.300,188783.800,193034.400,181204.500,0.000
182706.700,171500.100,324877.300,355191.000,181442.800,188975.300,192916.000,181617.600,0.000
184889.900,175079.100,326913.000,360812.900,193167.300,191340.700,197515.500,186160.500,0.000
186077.900,177728.300,328307.200,365527.800,204720.900,192695.400,200837.000,188943.000,0.000
184460.300,175492.000,326954.200,362396.100,199273.800,191065.400,197975.000,185766.600,0.000
182386.600,171603.000,324806.300,355914.000,184613.000,188779.200,193035.500,181203.500,0.000
182712.200,171504.300,324859.400,355155.700,181440.400,188970.300,192911.300,181610.700,0.000
184890.200,175078.400,326894.200,360773.200,193151.500,191341.100,197509.800,186155.000,0.000
186073.900,177727.300,328286.800,365491.800,204710.200,192702.500,200838.400,188943.200,0.000
184463.000,175501.300,326935.900,362367.300,199286.900,191068.000,197978.600,185770.200,0.000
182389.300,171611.200,324786.400,355881.900,184628.900,188781.300,193039.100,181203.200,0.000
182707.100,171503.200,324832.400,355115.500,181437.600,188968.800,192910.000,181604.800,0.000
184881.200,175073.000,326863.300,360729.100,193136.200,191331.700,197503.900,186149.500,0.000
186072.300,177730.600,328260.200,365454.300,204704.000,192695.400,200836.200,188943.900,0.000
184466.500,175509.800,326913.800,362340.200,199297.200,191073.300,197987.700,185780.200,0.000
182395.300,171622.000,324764.300,355862.100,184644.000,188788.800,193048.400,181216.200,0.000
182709.300,171508.300,324804.500,355092.100,181438.400,188972.200,192912.300,181609.400,0.000
184883.500,175074.700,326835.800,360698.200,193123.500,191336.900,197503.900,186150.800,0.000
186076.400,177733.400,328233.200,365423.700,204698.500,192697.600,200837.000,188945.800,0.000
184466.300,175509.700,326885.300,362315.100,199306.000,191076.000,197991.700,185784.000,0.000
182397.800,171622.000,324739.100,355836.400,184651.300,188791.700,193051.300,181218.500,0.000
182717.100,171511.100,324784.400,355061.600,181438.900,188976.700,192913.400,181610.400,0.000
184887.700,175074.500,326812.100,360661.400,193111.800,191336.400,197498.600,186144.300,0.000
186080.500,177735.200,328211.000,365390.400,204695.900,192697.400,200833.200,188942.600,0.000
184477.500,175522.100,326867.500,362292.100,199326.100,191078.900,197996.800,185789.400,0.000
182398.600,171625.200,324710.800,355808.300,184659.300,188791.000,193051.700,181214.400,0.000
182712.200,171504.300,324751.300,355023.900,181421.000,188973.400,192908.100,181599.700,0.000
184882.300,175067.900,326783.900,360621.400,193095.900,191335.800,197497.200,186138.900,0.000
186073.700,177729.900,328180.900,365349.500,204687.300,192696.900,200834.000,188939.800,0.000
184471.500,175520.400,326837.000,362260.900,199335.000,191081.700,198001.900,185789.100,0.000
182396.100,171626.600,324684.200,355783.700,184673.800,188802.500,193063.300,181219.800,0.000
182707.100,171500.700,324722.200,354991.200,181420.300,188976.700,192909.300,181598.500,0.000
184878.300,175057.800,326752.200,360576.900,193069.100,191327.600,197482.200,186126.100,0.000
186078.700,177728.500,328157.400,365319.100,204687.000,192701.600,200832.000,188940.700,0.000
184478.100,175523.300,326819.300,362240.800,199357.800,191092.900,198010.600,185800.300,0.000
182400.300,171624.900,324663.000,355750.300,184682.600,188799.500,193061.300,181220.600,0.000
182710.300,171498.500,324699.300,354948.800,181415.200,188974.100,192906.100,181593.700,0.000
184873.800,175051.800,326727.400,360535.300,193064.300,191329.400,197483.300,186127.100,0.000
186072.800,177722.000,328133.200,365278.400,204677.400,192700.100,200832.300,188940.600,0.000
184477.300,175526.600,326798.500,362206.500,199365.100,191091.600,198017.600,185805.500,0.000
182401.700,171631.100,324644.400,355716.900,184695.500,188804.400,193067.000,181224.600,0.000
182709.200,171499.000,324678.400,354905.200,181411.100,188975.000,192899.900,181589.300,0.000
184873.900,175053.000,326706.200,360488.800,193047.100,191327.900,197475.300,186119.700,0.000
186075.900,177730.300,328113.200,365241.300,204675.200,192697.800,200830.700,188940.000,0.000
184484.000,175536.800,326778.600,362174.400,199377.000,191090.700,198020.300,185807.600,0.000
182401.800,171634.500,324620.000,355680.500,184708.800,188799.700,193067.800,181225.500,0.000
182709.300,171500.000,324651.900,354866.900,181415.600,188970.900,192901.000,181589.300,0.000
184876.500,175053.900,326679.100,360451.000,193043.100,191326.700,197478.900,186119.400,0.000
186075.500,177727.200,328089.500,365208.400,204674.600,192703.400,200839.500,188944.900,0.000
184477.300,175531.700,326756.500,362145.000,199381.900,191088.000,198022.300,185809.000,0.000
182400.200,171632.800,324600.300,355652.700,184708.400,188797.700,193068.900,181226.400,0.000
182699.900,171491.900,324629.500,354835.700,181400.800,188966.600,192897.100,181589.300,0.000
184867.400,175047.300,326653.000,360421.300,193029.400,191320.200,197470.300,186117.000,0.000
186074.700,177726.500,328061.300,365181.300,204668.900,192697.900,200832.600,188944.000,0.000
184482.200,175536.200,326729.300,362122.700,199388.400,191093.400,198026.400,185817.800,0.000
182398.600,171635.100,324570.000,355627.600,184709.500,188800.300,193071.800,181231.800,0.000
182695.600,171489.200,324592.600,354803.800,181390.400,188963.300,192893.100,181586.500,0.000
184866.700,175043.600,326617.700,360385.600,193023.900,191320.600,197466.000,186112.600,0.000
186075.200,177723.700,328028.900,365145.100,204674.500,192698.800,200829.200,188937.000,0.000
184481.700,175532.800,326696.400,362081.900,199390.400,191088.300,198019.200,185808.700,0.000
182398.100,171630.500,324540.900,355586.700,184709.800,188796.700,193067.800,181226.300,0.000
182698.300,171486.400,324569.800,354764.500,181394.600,188962.800,192895.200,181584.900,0.000
184870.700,175040.400,326598.200,360346.200,193031.700,191320.700,197468.500,186113.100,0.000
186075.100,177719.300,328008.600,365106.000,204681.400,192699.900,200831.500,188937.900,0.000
184479.500,175530.400,326679.400,362052.000,199407.600,191094.600,198028.700,185813.000,0.000
182398.700,171629.800,324523.600,355558.000,184732.200,188804.100,193075.500,181229.000,0.000
182699.100,171484.900,324548.700,354730.500,181413.800,188968.600,192896.100,181582.700,0.000
184870.900,175041.200,326576.100,360309.300,193032.200,191325.000,197470.600,186109.200,0.000
186080.500,177723.600,327990.500,365072.300,204678.200,192706.800,200838.100,188942.300,0.000
184493.700,175539.100,326665.500,362022.100,199420.800,191097.500,198031.200,185820.300,0.000
182413.000,171636.000,324507.800,355529.800,184753.800,188802.000,193074.400,181232.100,0.000
182711.300,171487.400,324531.300,354699.000,181419.100,188960.200,192889.900,181578.900,0.000
184877.900,175040.100,326557.100,360276.700,193027.000,191316.300,197463.200,186105.400,0.000
186079.100,177720.300,327969.000,365041.200,204674.400,192694.900,200829.800,188936.700,0.000
184495.400,175540.400,326642.500,361994.400,199426.100,191096.600,198032.200,185819.400,0.000
182421.400,171642.700,324489.000,355507.000,184764.400,188812.600,193083.700,181237.600,0.000
182718.800,171490.500,324510.200,354670.000,181417.700,188966.400,192894.000,181582.100,0.000
184877.400,175034.100,326531.400,360240.300,193011.800,191319.700,197462.300,186106.700,0.000
186084.900,177719.900,327946.400,365009.600,204664.900,192703.400,200833.900,188942.000,0.000
184504.500,175543.900,326625.200,361970.200,199426.100,191102.600,198037.800,185826.800,0.000
182431.000,171649.300,324470.400,355483.600,184759.900,188809.600,193082.300,181241.900,0.000
182718.600,171491.800,324489.200,354643.800,181408.700,188965.000,192891.200,181583.000,0.000
184878.300,175034.600,326505.400,360210.300,192998.400,191314.400,197455.100,186100.700,0.000
186088.000,177724.400,327922.000,364981.900,204661.300,192695.200,200827.400,188940.700,0.000
184507.700,175553.600,326602.700,361951.000,199434.200,191101.200,198039.800,185832.800,0.000
182429.600,171653.800,324446.400,355463.400,184763.600,188811.200,193086.600,181244.600,0.000
182721.800,171494.900,324466.500,354619.200,181403.100,188969.200,192894.800,181585.200,0.000
184885.000,175039.500,326488.600,360183.300,192997.000,191321.700,197460.800,186107.800,0.000
186090.300,177725.300,327903.300,364953.100,204668.800,192698.300,200830.400,188946.400,0.000
184504.900,175548.300,326581.300,361917.800,199445.700,191097.300,198037.800,185833.400,0.000
182425.700,171646.300,324422.000,355427.700,184776.100,188811.000,193086.700,181249.000,0.000
182714.100,171484.400,324437.000,354577.900,181407.900,188966.000,192890.300,181584.100,0.000
184873.000,175028.200,326454.900,360133.500,192985.700,191312.300,197446.400,186096.500,0.000
186085.300,177723.000,327870.500,364908.300,204668.800,192696.000,200821.100,188940.400,0.000
184503.500,175551.100,326549.400,361882.000,199462.600,191102.000,198037.500,185835.600,0.000
182416.700,171642.000,324387.200,355388.800,184788.500,188810.000,193081.600,181246.200,0.000
182703.600,171477.900,324402.600,354535.600,181410.300,188958.900,192881.100,181579.900,0.000
184864.800,175020.900,326423.400,360090.500,192981.700,191302.400,197437.700,186093.500,0.000
186076.000,177715.100,327844.100,364866.400,204654.500,192687.900,200818.000,188938.000,0.000
184494.600,175545.800,326525.100,361844.600,199458.400,191089.900,198037.400,185833.300,0.000
182417.400,171643.600,324369.800,355354.700,184799.700,188804.700,193085.000,181244.700,0.000
182707.800,171480.400,324386.600,354497.200,181412.400,188957.700,192880.900,181575.200,0.000
184870.100,175023.700,326404.900,360050.800,192969.700,191303.500,197434.800,186088.100,0.000
186078.600,177716.100,327823.300,364830.600,204649.100,192688.200,200813.300,188934.200,0.000
184503.600,175552.300,326509.500,361816.800,199470.400,191102.200,198041.400,185838.000,0.000
182425.700,171650.600,324351.000,355331.300,184815.000,188820.300,193094.300,181252.300,0.000
182711.000,171479.800,324360.600,354467.000,181412.200,188964.000,192881.400,181573.300,0.000
184868.500,175016.300,326375.400,360013.700,192950.800,191303.100,197428.500,186081.100,0.000
186076.800,177713.900,327797.200,364800.900,204639.000,192687.600,200813.600,188933.700,0.000
184505.700,175558.000,326484.400,361798.800,199481.500,191102.000,198047.500,185846.000,0.000
182429.600,171656.700,324325.400,355309.500,184820.300,188814.700,193091.900,181251.500,0.000
182711.700,171483.300,324337.400,354440.900,181405.400,188964.600,192878.800,181571.000,0.000
184869.400,175020.300,326353.100,359983.900,192940.100,191305.100,197425.000,186080.800,0.000
186087.600,177721.200,327778.600,364772.300,204636.000,192693.900,200812.000,188938.600,0.000
184514.500,175565.700,326469.300,361777.800,199498.200,191115.500,198052.300,185853.900,0.000
182429.700,171659.100,324305.800,355282.300,184825.900,188822.300,193090.800,181253.600,0.000
182707.100,171479.300,324310.300,354403.400,181384.500,188958.600,192868.900,181564.400,0.000
184863.200,175013.600,326327.500,359946.200,192920.100,191302.100,197419.500,186075.000,0.000
186083.600,177718.900,327753.100,364737.200,204629.700,192691.800,200811.300,188936.700,0.000
184516.900,175571.700,326446.500,361750.500,199504.800,191111.100,198058.600,185860.400,0.000
182436.800,171667.000,324288.200,355262.800,184832.800,188821.700,193103.300,181263.500,0.000
182721.100,171489.500,324298.600,354385.400,181386.600,188970.900,192885.600,181577.000,0.000
184880.500,175023.500,326314.100,359925.100,192918.700,191307.900,197427.300,186081.800,0.000
186097.600,177731.500,327746.900,364727.200,204655.200,192704.600,200828.500,188951.200,0.000
184526.100,175585.800,326444.700,361745.900,199544.600,191125.600,198079.800,185877.000,0.000
182437.500,171673.800,324276.300,355242.800,184854.800,188825.700,193113.000,181270.300,0.000
182714.700,171487.200,324274.900,354348.300,181392.800,188960.300,192879.700,181571.800,0.000
184856.800,175005.900,326277.300,359868.700,192904.800,191287.500,197411.000,186067.900,0.000
186064.800,177702.400,327692.300,364650.300,204613.200,192670.200,200797.200,188924.000,0.000
184488.500,175548.500,326378.300,361660.900,199504.300,191084.000,198041.700,185842.700,0.000
182395.500,171630.400,324206.900,355155.000,184821.600,188780.600,193071.300,181233.100,0.000
182679.100,171448.300,324214.200,354263.000,181354.900,188924.600,192842.200,181538.700,0.000
184841.000,174983.700,326235.600,359801.600,192871.300,191271.800,197389.300,186050.700,0.000
186067.800,177702.000,327670.800,364611.900,204614.700,192673.000,200798.100,188926.700,0.000
184509.500,175569.300,326374.100,361644.800,199541.500,191101.500,198059.700,185860.700,0.000
182427.000,171662.100,324211.900,355149.800,184880.900,188809.800,193099.200,181259.200,0.000
182693.900,171463.400,324208.000,354243.600,181386.700,188942.700,192856.100,181550.400,0.000
184851.600,174990.500,326222.700,359770.800,192868.400,191279.400,197395.000,186051.300,0.000
186082.100,177712.800,327660.300,364589.300,204616.600,192680.100,200811.700,188936.500,0.000
184525.000,175585.300,326365.500,361632.800,199568.700,191111.800,198081.300,185878.900,0.000
182435.200,171669.800,324199.400,355132.900,184898.000,188812.000,193108.000,181267.100,0.000
182700.100,171466.800,324193.100,354220.000,181382.300,188938.900,192855.000,181550.200,0.000
184847.500,174989.800,326200.800,359742.000,192853.500,191276.400,197389.800,186050.300,0.000
186077.400,177712.200,327635.300,364561.300,204604.400,192677.800,200803.000,188936.900,0.000
184520.500,175586.900,326339.400,361614.000,199575.900,191105.900,198076.200,185883.600,0.000
182429.800,171670.600,324171.800,355115.700,184901.800,188810.600,193107.000,181271.000,0.000
182694.600,171464.400,324163.000,354193.900,181362.300,188937.000,192849.300,181546.500,0.000
184845.500,174985.100,326171.000,359710.000,192830.700,191272.600,197380.800,186041.300,0.000
186076.100,177708.400,327608.800,364532.900,204602.000,192679.600,200801.400,188931.200,0.000
